2025-11-05 20:41:09,141 | INFO | src.utils | Saving checkpoint at epoch 5
2025-11-05 20:41:09,152 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_5.pth
2025-11-05 20:41:09,160 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:09,161 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:09,162 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:13,246 | INFO | src.utils | Epoch 6 train loss: 0.900813, examples=97401, time=4.1s
2025-11-05 20:41:14,534 | INFO | src.utils | Epoch 6 val metrics: {"loss": 1.1138958930969238, "rmse": 1.0554126841238496, "precision@k": 0.0032873806998939556, "recall@k": 0.032873806998939555, "ndcg@k": 0.014827981769737169}
2025-11-05 20:41:14,535 | INFO | src.utils | New best val RMSE 1.055413 at epoch 6. Saving best model.
2025-11-05 20:41:14,553 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_6.pth
2025-11-05 20:41:14,569 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:14,574 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:14,575 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:18,404 | INFO | src.utils | Epoch 7 train loss: 0.873560, examples=97401, time=3.8s
2025-11-05 20:41:19,009 | INFO | src.utils | Epoch 7 val metrics: {"loss": 1.0591520071029663, "rmse": 1.0291510665352128, "precision@k": 0.0030752916224814422, "recall@k": 0.030752916224814422, "ndcg@k": 0.01386557924601208}
2025-11-05 20:41:19,009 | INFO | src.utils | New best val RMSE 1.029151 at epoch 7. Saving best model.
2025-11-05 20:41:19,015 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_7.pth
2025-11-05 20:41:19,018 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:19,019 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:19,019 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:22,376 | INFO | src.utils | Epoch 8 train loss: 0.859406, examples=97401, time=3.4s
2025-11-05 20:41:23,000 | INFO | src.utils | Epoch 8 val metrics: {"loss": 1.0319842100143433, "rmse": 1.0158661826559017, "precision@k": 0.0029692470837751855, "recall@k": 0.029692470837751856, "ndcg@k": 0.013698070431741068}
2025-11-05 20:41:23,000 | INFO | src.utils | New best val RMSE 1.015866 at epoch 8. Saving best model.
2025-11-05 20:41:23,006 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_8.pth
2025-11-05 20:41:23,008 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:23,009 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:23,010 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:25,106 | INFO | src.utils | Epoch 9 train loss: 0.851154, examples=97401, time=2.1s
2025-11-05 20:41:25,554 | INFO | src.utils | Epoch 9 val metrics: {"loss": 1.021555781364441, "rmse": 1.0107203972382863, "precision@k": 0.0028632025450689292, "recall@k": 0.02863202545068929, "ndcg@k": 0.013268311404458734}
2025-11-05 20:41:25,554 | INFO | src.utils | New best val RMSE 1.010720 at epoch 9. Saving best model.
2025-11-05 20:41:25,559 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_9.pth
2025-11-05 20:41:25,562 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:25,563 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:25,563 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:27,727 | INFO | src.utils | Epoch 10 train loss: 0.845262, examples=97401, time=2.2s
2025-11-05 20:41:28,182 | INFO | src.utils | Epoch 10 val metrics: {"loss": 1.008853793144226, "rmse": 1.0044171141228995, "precision@k": 0.002651113467656416, "recall@k": 0.026511134676564158, "ndcg@k": 0.012505454409405656}
2025-11-05 20:41:28,182 | INFO | src.utils | New best val RMSE 1.004417 at epoch 10. Saving best model.
2025-11-05 20:41:28,187 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_10.pth
2025-11-05 20:41:28,191 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:28,192 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:28,192 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:28,193 | INFO | src.utils | Saving checkpoint at epoch 10
2025-11-05 20:41:28,201 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_10.pth
2025-11-05 20:41:28,213 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:28,215 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:28,216 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:31,946 | INFO | src.utils | Epoch 11 train loss: 0.833957, examples=97401, time=3.7s
2025-11-05 20:41:32,489 | INFO | src.utils | Epoch 11 val metrics: {"loss": 1.0076428651809692, "rmse": 1.003814094259122, "precision@k": 0.002969247083775186, "recall@k": 0.029692470837751856, "ndcg@k": 0.01338890362811036}
2025-11-05 20:41:32,489 | INFO | src.utils | New best val RMSE 1.003814 at epoch 11. Saving best model.
2025-11-05 20:41:32,495 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_11.pth
2025-11-05 20:41:32,498 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:32,500 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:32,500 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:35,777 | INFO | src.utils | Epoch 12 train loss: 0.831208, examples=97401, time=3.3s
2025-11-05 20:41:36,264 | INFO | src.utils | Epoch 12 val metrics: {"loss": 1.0089164972305298, "rmse": 1.0044483111959193, "precision@k": 0.0028632025450689292, "recall@k": 0.02863202545068929, "ndcg@k": 0.013438474088679597}
2025-11-05 20:41:39,482 | INFO | src.utils | Epoch 13 train loss: 0.828688, examples=97401, time=3.2s
2025-11-05 20:41:40,037 | INFO | src.utils | Epoch 13 val metrics: {"loss": 1.0042572021484375, "rmse": 1.0021263288444138, "precision@k": 0.002969247083775186, "recall@k": 0.029692470837751856, "ndcg@k": 0.013396457153129916}
2025-11-05 20:41:40,038 | INFO | src.utils | New best val RMSE 1.002126 at epoch 13. Saving best model.
2025-11-05 20:41:40,045 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_13.pth
2025-11-05 20:41:40,051 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:40,053 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:40,053 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:43,452 | INFO | src.utils | Epoch 14 train loss: 0.826525, examples=97401, time=3.4s
2025-11-05 20:41:43,932 | INFO | src.utils | Epoch 14 val metrics: {"loss": 1.0008106231689453, "rmse": 1.0004051689149607, "precision@k": 0.002757158006362673, "recall@k": 0.027571580063626724, "ndcg@k": 0.012782427447916913}
2025-11-05 20:41:43,932 | INFO | src.utils | New best val RMSE 1.000405 at epoch 14. Saving best model.
2025-11-05 20:41:43,938 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_14.pth
2025-11-05 20:41:43,941 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:43,942 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:43,942 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:47,100 | INFO | src.utils | Epoch 15 train loss: 0.824391, examples=97401, time=3.2s
2025-11-05 20:41:47,638 | INFO | src.utils | Epoch 15 val metrics: {"loss": 0.9998172521591187, "rmse": 0.9999085843171431, "precision@k": 0.0028632025450689292, "recall@k": 0.02863202545068929, "ndcg@k": 0.01341137512032559}
2025-11-05 20:41:47,639 | INFO | src.utils | New best val RMSE 0.999909 at epoch 15. Saving best model.
2025-11-05 20:41:47,643 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_15.pth
2025-11-05 20:41:47,646 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:47,647 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:47,647 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:47,647 | INFO | src.utils | Saving checkpoint at epoch 15
2025-11-05 20:41:47,656 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_15.pth
2025-11-05 20:41:47,666 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:47,667 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:47,668 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:50,875 | INFO | src.utils | Epoch 16 train loss: 0.821847, examples=97401, time=3.2s
2025-11-05 20:41:51,397 | INFO | src.utils | Epoch 16 val metrics: {"loss": 0.9977125525474548, "rmse": 0.9988555776840655, "precision@k": 0.002439024390243903, "recall@k": 0.024390243902439025, "ndcg@k": 0.012154997284838336}
2025-11-05 20:41:51,397 | INFO | src.utils | New best val RMSE 0.998856 at epoch 16. Saving best model.
2025-11-05 20:41:51,403 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_16.pth
2025-11-05 20:41:51,407 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:51,408 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:51,409 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:41:54,858 | INFO | src.utils | Epoch 17 train loss: 0.819727, examples=97401, time=3.4s
2025-11-05 20:41:55,348 | INFO | src.utils | Epoch 17 val metrics: {"loss": 0.999151885509491, "rmse": 0.9995758383106282, "precision@k": 0.0025450689289501596, "recall@k": 0.02545068928950159, "ndcg@k": 0.012363351740830069}
2025-11-05 20:41:58,541 | INFO | src.utils | Epoch 18 train loss: 0.817373, examples=97401, time=3.2s
2025-11-05 20:41:59,024 | INFO | src.utils | Epoch 18 val metrics: {"loss": 0.9967243075370789, "rmse": 0.9983607819784918, "precision@k": 0.0022269353128313895, "recall@k": 0.022269353128313893, "ndcg@k": 0.01089509509962089}
2025-11-05 20:41:59,024 | INFO | src.utils | New best val RMSE 0.998361 at epoch 18. Saving best model.
2025-11-05 20:41:59,030 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_18.pth
2025-11-05 20:41:59,033 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:41:59,034 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:41:59,034 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:42:02,344 | INFO | src.utils | Epoch 19 train loss: 0.814897, examples=97401, time=3.3s
2025-11-05 20:42:02,920 | INFO | src.utils | Epoch 19 val metrics: {"loss": 0.9937300682067871, "rmse": 0.9968600710418417, "precision@k": 0.002014846235418876, "recall@k": 0.02014846235418876, "ndcg@k": 0.010296235273874446}
2025-11-05 20:42:02,921 | INFO | src.utils | New best val RMSE 0.996860 at epoch 19. Saving best model.
2025-11-05 20:42:02,927 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_19.pth
2025-11-05 20:42:02,931 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:42:02,932 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:42:02,933 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:42:06,387 | INFO | src.utils | Epoch 20 train loss: 0.812478, examples=97401, time=3.5s
2025-11-05 20:42:06,883 | INFO | src.utils | Epoch 20 val metrics: {"loss": 0.9931844472885132, "rmse": 0.9965863575114163, "precision@k": 0.002332979851537646, "recall@k": 0.02332979851537646, "ndcg@k": 0.010919477831110407}
2025-11-05 20:42:06,884 | INFO | src.utils | New best val RMSE 0.996586 at epoch 20. Saving best model.
2025-11-05 20:42:06,889 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_20.pth
2025-11-05 20:42:06,893 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:42:06,894 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:42:06,894 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:42:06,894 | INFO | src.utils | Saving checkpoint at epoch 20
2025-11-05 20:42:06,906 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_20.pth
2025-11-05 20:42:06,914 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:42:06,916 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:42:06,917 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:42:07,402 | INFO | src.utils | Test metrics: {"loss": 1.0807644128799438, "rmse": 1.0395981766296305, "precision@k": 0.0020148462354188756, "recall@k": 0.02014846235418876, "ndcg@k": 0.009366333375316036}
2025-11-05 20:42:07,403 | INFO | src.utils | Saving final model and metrics...
2025-11-05 20:42:07,408 | INFO | src.engine | Saved checkpoint metadata to artifacts/model\checkpoint_epoch_20.pth
2025-11-05 20:42:07,412 | INFO | src.model | Saved model state_dict to artifacts/model\pytorch_model.bin
2025-11-05 20:42:07,413 | INFO | src.model | Saved config to artifacts/model\config.json
2025-11-05 20:42:07,414 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2025-11-05 20:42:07,417 | INFO | src.utils | Saved metrics to artifacts/model\metrics.json
2025-11-05 20:42:07,426 | INFO | src.utils | Saved used config to artifacts/model\config_used.yaml
2025-11-05 20:42:07,427 | INFO | src.utils | Training finished.
2025-11-05 20:42:07,427 | INFO | src.utils | Best val RMSE 0.996586 at epoch 20
2026-01-11 15:33:00,513 | INFO | __main__ | Using config: configs/train.yaml
2026-01-11 15:33:00,513 | INFO | __main__ | Model dir: artifacts/model
2026-01-11 15:33:00,513 | INFO | src.utils | Set python and numpy seed to 42
2026-01-11 15:33:00,597 | INFO | src.utils | Configured torch.backends.cudnn for deterministic behavior (may be slower).
2026-01-11 15:33:00,597 | INFO | __main__ | Preparing dataloaders with model_type=mf, batch_size=1024, num_workers=0
2026-01-11 15:33:00,700 | INFO | src.dataset | Loaded interactions: train=97401 val=943 test=943
2026-01-11 15:33:00,703 | WARNING | src.dataset | n_users/n_items not provided. Inferred n_users=943, n_items=1349
2026-01-11 15:33:00,709 | INFO | __main__ | Building model from saved config keys: ['type', 'embedding_dim', 'ncf_hidden', 'dropout', 'clamp_preds', 'min_rating', 'max_rating', 'model_init_args']
2026-01-11 15:33:00,924 | INFO | __main__ | Loaded model from artifacts/model and moved to device cuda
2026-01-11 15:33:00,924 | INFO | __main__ | Starting evaluation. compute_full_ranking=True, topk=10, n_items=1349
2026-01-11 15:33:01,812 | INFO | __main__ | Saved evaluation metrics to artifacts/model\metrics_eval.json
2026-01-11 15:33:01,812 | INFO | __main__ | Evaluation results: {
  "loss": 1.0807644128799438,
  "rmse": 1.0395981766296305,
  "precision@k": 0.0020148462354188756,
  "recall@k": 0.02014846235418876,
  "ndcg@k": 0.009366333375316036
}
2026-01-11 15:33:01,874 | INFO | __main__ | Git SHA: bed1bde03eec00e7d72734adaa83c1415dee19af
2026-01-11 15:33:01,875 | INFO | __main__ | dvc.lock not found in repo root.
2026-01-11 15:33:01,875 | INFO | __main__ | Evaluation finished.
2026-01-11 19:31:31,445 | INFO | __main__ | Starting preprocessing with config: configs/train.yaml
2026-01-11 19:31:31,445 | INFO | __main__ | Loading ratings from data/ml-100k/u.data
2026-01-11 19:31:31,687 | INFO | __main__ | Rating range in file: min=1, max=5
2026-01-11 19:31:31,688 | INFO | __main__ | Filtering users with < 5 interactions and items with < 5 interactions
2026-01-11 19:31:31,692 | INFO | __main__ | After filtering: interactions=99287, users=943, items=1349
2026-01-11 19:31:31,693 | INFO | __main__ | Built id mappings: n_users=943, n_items=1349
2026-01-11 19:31:31,696 | INFO | __main__ | Performing leave-one-out split per user (time-based)
2026-01-11 19:31:32,041 | INFO | __main__ | Split sizes: train=97401, val=943, test=943
2026-01-11 19:31:32,135 | INFO | __main__ | Saved processed splits to data/processed: train.csv / val.csv / test.csv
2026-01-11 19:31:32,135 | INFO | __main__ | Preprocessing finished. Metadata:
2026-01-11 19:31:32,135 | INFO | __main__ | {
  "n_users": 943,
  "n_items": 1349,
  "user2idx_path": "data/processed/user2idx.json",
  "item2idx_path": "data/processed/item2idx.json",
  "processed_dir": "data/processed",
  "train_path": "data/processed/train.csv",
  "val_path": "data/processed/val.csv",
  "test_path": "data/processed/test.csv"
}
2026-01-11 19:32:25,546 | INFO | src.utils | Loaded config from configs/train.yaml
2026-01-11 19:32:25,546 | INFO | src.utils | Set python and numpy seed to 42
2026-01-11 19:32:25,553 | INFO | src.utils | Configured torch.backends.cudnn for deterministic behavior (may be slower).
2026-01-11 19:32:25,580 | INFO | src.utils | Inferred n_users=943, n_items=1349 from processed files.
2026-01-11 19:32:25,581 | INFO | src.utils | Preparing dataloaders with model_type=mf, batch_size=1024, num_workers=0
2026-01-11 19:32:25,601 | INFO | src.dataset | Loaded interactions: train=97401 val=943 test=943
2026-01-11 19:32:25,602 | INFO | src.utils | Building model from config. model_cfg keys: ['type', 'embedding_dim', 'ncf_hidden', 'dropout', 'clamp_preds', 'min_rating', 'max_rating', 'model_init_args']
2026-01-11 19:32:25,613 | WARNING | src.utils | CUDA requested in config but not available. Falling back to CPU.
2026-01-11 19:32:25,615 | INFO | src.utils | Model built and moved to device cpu
2026-01-11 19:32:26,901 | INFO | src.utils | Built optimizer adam lr=0.001 betas=(0.9, 0.999) eps=1e-08 weight_decay=0.0
2026-01-11 19:32:26,901 | INFO | src.utils | Starting training for 20 epochs. use_amp=True
2026-01-11 19:32:27,867 | INFO | src.utils | Epoch 1 train loss: 13.100875, examples=97401, time=0.8s
2026-01-11 19:32:28,012 | INFO | src.utils | Epoch 1 val metrics: {"loss": 11.660715103149414, "rmse": 3.414779036889794, "precision@k": 0.0032873806998939556, "recall@k": 0.032873806998939555, "ndcg@k": 0.016958897501901788}
2026-01-11 19:32:28,012 | INFO | src.utils | New best val RMSE 3.414779 at epoch 1. Saving best model.
2026-01-11 19:32:28,023 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_1.pth
2026-01-11 19:32:28,026 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:28,028 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:28,028 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:28,864 | INFO | src.utils | Epoch 2 train loss: 7.885414, examples=97401, time=0.8s
2026-01-11 19:32:29,019 | INFO | src.utils | Epoch 2 val metrics: {"loss": 5.2383131980896, "rmse": 2.288736170648413, "precision@k": 0.003817603393425239, "recall@k": 0.03817603393425239, "ndcg@k": 0.017991009340194944}
2026-01-11 19:32:29,019 | INFO | src.utils | New best val RMSE 2.288736 at epoch 2. Saving best model.
2026-01-11 19:32:29,022 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_2.pth
2026-01-11 19:32:29,023 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:29,024 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:29,024 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:29,903 | INFO | src.utils | Epoch 3 train loss: 2.154299, examples=97401, time=0.9s
2026-01-11 19:32:30,048 | INFO | src.utils | Epoch 3 val metrics: {"loss": 2.1447393894195557, "rmse": 1.4644928861476474, "precision@k": 0.0031813361611876994, "recall@k": 0.031813361611876985, "ndcg@k": 0.01517125633207741}
2026-01-11 19:32:30,048 | INFO | src.utils | New best val RMSE 1.464493 at epoch 3. Saving best model.
2026-01-11 19:32:30,051 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_3.pth
2026-01-11 19:32:30,055 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:30,056 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:30,056 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:30,903 | INFO | src.utils | Epoch 4 train loss: 1.135198, examples=97401, time=0.8s
2026-01-11 19:32:31,046 | INFO | src.utils | Epoch 4 val metrics: {"loss": 1.464943289756775, "rmse": 1.210348398103588, "precision@k": 0.0033934252386002123, "recall@k": 0.033934252386002124, "ndcg@k": 0.013792534408467054}
2026-01-11 19:32:31,046 | INFO | src.utils | New best val RMSE 1.210348 at epoch 4. Saving best model.
2026-01-11 19:32:31,049 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_4.pth
2026-01-11 19:32:31,053 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:31,055 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:31,055 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:31,890 | INFO | src.utils | Epoch 5 train loss: 0.961876, examples=97401, time=0.8s
2026-01-11 19:32:32,101 | INFO | src.utils | Epoch 5 val metrics: {"loss": 1.2217198610305786, "rmse": 1.1053143111065875, "precision@k": 0.0028632025450689292, "recall@k": 0.02863202545068929, "ndcg@k": 0.01283065540849641}
2026-01-11 19:32:32,101 | INFO | src.utils | New best val RMSE 1.105314 at epoch 5. Saving best model.
2026-01-11 19:32:32,104 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_5.pth
2026-01-11 19:32:32,105 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:32,106 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:32,106 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:32,106 | INFO | src.utils | Saving checkpoint at epoch 5
2026-01-11 19:32:32,108 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_5.pth
2026-01-11 19:32:32,109 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:32,110 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:32,110 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:32,884 | INFO | src.utils | Epoch 6 train loss: 0.900813, examples=97401, time=0.8s
2026-01-11 19:32:33,028 | INFO | src.utils | Epoch 6 val metrics: {"loss": 1.1138958930969238, "rmse": 1.0554126766774587, "precision@k": 0.0032873806998939556, "recall@k": 0.032873806998939555, "ndcg@k": 0.014827981769737169}
2026-01-11 19:32:33,028 | INFO | src.utils | New best val RMSE 1.055413 at epoch 6. Saving best model.
2026-01-11 19:32:33,031 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_6.pth
2026-01-11 19:32:33,036 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:33,038 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:33,038 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:33,853 | INFO | src.utils | Epoch 7 train loss: 0.873560, examples=97401, time=0.8s
2026-01-11 19:32:34,000 | INFO | src.utils | Epoch 7 val metrics: {"loss": 1.0591518878936768, "rmse": 1.0291510648250632, "precision@k": 0.0030752916224814422, "recall@k": 0.030752916224814422, "ndcg@k": 0.01386557924601208}
2026-01-11 19:32:34,000 | INFO | src.utils | New best val RMSE 1.029151 at epoch 7. Saving best model.
2026-01-11 19:32:34,003 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_7.pth
2026-01-11 19:32:34,007 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:34,008 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:34,008 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:34,828 | INFO | src.utils | Epoch 8 train loss: 0.859406, examples=97401, time=0.8s
2026-01-11 19:32:34,973 | INFO | src.utils | Epoch 8 val metrics: {"loss": 1.0319842100143433, "rmse": 1.01586620391903, "precision@k": 0.0029692470837751855, "recall@k": 0.029692470837751856, "ndcg@k": 0.013698070431741068}
2026-01-11 19:32:34,973 | INFO | src.utils | New best val RMSE 1.015866 at epoch 8. Saving best model.
2026-01-11 19:32:34,976 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_8.pth
2026-01-11 19:32:34,980 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:34,983 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:34,983 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:35,851 | INFO | src.utils | Epoch 9 train loss: 0.851154, examples=97401, time=0.9s
2026-01-11 19:32:35,995 | INFO | src.utils | Epoch 9 val metrics: {"loss": 1.0215556621551514, "rmse": 1.0107203972631231, "precision@k": 0.0028632025450689292, "recall@k": 0.02863202545068929, "ndcg@k": 0.013268311404458734}
2026-01-11 19:32:35,995 | INFO | src.utils | New best val RMSE 1.010720 at epoch 9. Saving best model.
2026-01-11 19:32:35,997 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_9.pth
2026-01-11 19:32:36,004 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:36,006 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:36,006 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:36,811 | INFO | src.utils | Epoch 10 train loss: 0.845262, examples=97401, time=0.8s
2026-01-11 19:32:36,956 | INFO | src.utils | Epoch 10 val metrics: {"loss": 1.008853793144226, "rmse": 1.0044171195791396, "precision@k": 0.002651113467656416, "recall@k": 0.026511134676564158, "ndcg@k": 0.012505454409405656}
2026-01-11 19:32:36,956 | INFO | src.utils | New best val RMSE 1.004417 at epoch 10. Saving best model.
2026-01-11 19:32:36,960 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_10.pth
2026-01-11 19:32:36,962 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:36,963 | INFO | src.model | Saved config to artifacts/model/config.json
2026-01-11 19:32:36,963 | INFO | src.engine | Saved model weights/config via save_pretrained to artifacts/model
2026-01-11 19:32:36,963 | INFO | src.utils | Saving checkpoint at epoch 10
2026-01-11 19:32:36,965 | INFO | src.engine | Saved checkpoint metadata to artifacts/model/checkpoint_epoch_10.pth
2026-01-11 19:32:36,969 | INFO | src.model | Saved model state_dict to artifacts/model/pytorch_model.bin
2026-01-11 19:32:36,969 | INFO | src.model | Saved config to artifacts/model/config.json
